listing_id,update_time,listing_name,location_address,zip,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,acceptedpayment,FNAP,SNAP_option,SNAP_option_1,SNAP_option_2
312615,3/27/2023 10:44,Pennsylvania Farmers' Open Air Market,"""2300 N. Cameron St., Harrisburg, PA, 17110""",17110,-76.88182477,40.28639213218813,,,,,,,,,,
312616,3/27/2023 10:44,Peters Township Farmers' Market,"""905 E. McMurray Rd., St. David's Episcopal Church, Venetia, PA, 15367""",15367,-80.07380759,40.29579471047487,,,,,,,,,,
312617,3/27/2023 10:44,Phoenixville Farmers' Market,"""200 Mill St., Phoenixville, PA, 19460""",19460,-75.51808115,40.134655304302605,,,,,,,,,,
312618,3/27/2023 10:44,Plaza Growers' Market in Allentown,"""821 Hamilton St Allentown, PA 18101""",18101,-75.47443689,40.60147826482366,,,,,,,,,,
312619,3/27/2023 10:44,Poorman's Island Market,"""1468 Woodward Avenue Lock Haven, PA 17745""",17745,-77.38399712,41.15755925573316,,,,,,,,,,
312620,3/27/2023 10:44,Pottstown Farmers' Market,"""300 E. High St., Pottstown, PA, 19464""",19464,-75.64747614,40.24529404529556,,,,,,,,,,
312621,3/27/2023 10:45,Quakertown Farmers' Market,"""201 Station Road, Quakertown, PA, 18951""",18951,-75.3312582,40.433459342133965,,,,,,,,,,
312622,3/27/2023 10:45,Renningers Farmers' Market,"""740 Noble St., Kutztown, PA, 19530""",19530,-75.76790651,40.50311526184653,,,,,,,,,,
312623,3/27/2023 10:45,Root's Country Market & Auction,"""705 Graystone Rd., Manheim, PA, 17545""",17545,-76.37932925,40.119551199219664,,,,,,,,,,
312624,3/27/2023 10:45,Ross Farmers' Market,"""920 Perry Hwy., St. John's Lutheran Church, Pittsburgh, PA, 15229""",15229,-80.03590084,40.533627793798026,,,,,,,,,,
312625,3/27/2023 10:45,Saturday Market at Paradise,"""3293 Lincoln Hwy. E., Paradise, PA, 17562""",17562,-76.10706306,40.00526149152388,,,,,,,,,,
312626,3/27/2023 10:45,Saturday's Market,"""3751 East Harrisburg Pike 3751 East Harrisburg Pike Middletown, PA 17057""",17057,-76.6726802,40.182650594015435,,,,,,,,,,
312627,3/27/2023 10:45,Shillington Farmers Market,"""10 S. Summit ave Shillington, PA 19607""",19607,-75.95464078,40.30972217516791,,,,,,,,,,
312628,3/27/2023 10:45,Sideling Hill Service Plaza Farmers' Market,"""3744 North Hess Rd, Waterfall, PA, 16689""",16689,-78.0901248,40.06053686888958,,,,,,,,,,
312629,3/27/2023 10:45,Simeral Square Farmers Market,"""101 N. Water St., Simeral Square, West Newton, PA, 15089""",15089,-79.76709671,40.21172542617245,,,,,,,,,,
312630,3/27/2023 10:45,Slippery Rock Community Farmers' Market,"""111 Stoughton Beach, Slippery Rock, PA, 16057""",16057,-80.03132223,41.03794868860481,,,,,,,,,,
312631,3/27/2023 10:45,Somerset County Farmer's Market,"""212 Hilltop Road Friedens, PA 15541""",15541,-78.98526482,40.05258986949435,,,,,,,,,,
312632,3/27/2023 10:45,Somerset County Farmers' Market Inc.,"""800 Georgian Place Rear Lot Near Lake Road Somerset, PA 15501""",15501,-79.07505916,40.02099677646903,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312634,3/27/2023 10:45,Springs Farmers' Market,"""1711 Springs Rd., Springs, PA, 15562""",15562,-79.14766826,39.73423815582988,,,,,,,,,,
312635,3/27/2023 10:45,Strite's Orchard Farm Market and Bakery,"""1000 Strites Road Harrisburg, PA 17111""",17111,-76.7677656,40.24937097600803,,,,,,,,,,
312636,3/27/2023 10:45,Stroudsburg Old Time Farmers' Market,"""925 Ann St., Stroudsburg, PA, 18360""",18360,-75.19746073,40.98310153739176,,,,,,,,,,
312637,3/27/2023 10:45,Summer Marketplace at Mohegan Sun Arena,"""255 Highland Park Blvd. Wilkes-Barre , PA 18702""",18702,-75.86180216,41.23461504158092,,,,,,,,,,
312638,3/27/2023 10:45,Sunbury Market House,"""436 Market St., Sunbury, PA, 17801""",17801,-76.79038578,40.86098194110476,,,,,,,,,,
312639,3/27/2023 10:45,Swissvale Farmers' Market,"""7301 Schoyer Ave., lot behind Dickson School, Pittsburgh, PA, 15218""",15218,-79.89255306,40.42325530210068,,,,,,,,,,
312640,3/27/2023 10:45,The Farmers' Market at Elverson,"""83 West Main Street Elverson, PA 19520""",19520,-75.83910796,40.15615653567423,,,,,,,,,,
312641,3/27/2023 10:45,The Markets at Shrewsbury,"""12025 Susquehanna Trl. S., Glen Rock, PA, 17327""",17327,-76.68106583,39.805760786441965,,,,,,,,,,
312642,3/27/2023 10:45,"The Minted Market, Grampian's Community Farmers'...","""258 Main St., Grampian, PA, 16838""",16838,-78.61212344,40.96521221367252,,,,,,,,,,
312643,3/27/2023 10:45,Thornton Farmers' Market,"""330 Glen Mills Rd., Thornton, PA, 19373""",19373,-75.52602202,39.909906607486754,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312645,3/27/2023 10:45,Tuesday State College Farmers' Market,"""108 Locust Ln., State College, PA, 16801""",16801,-77.8581138,40.79622674,,,,,,,,,,
312646,3/27/2023 10:45,Upper Merion Farmers Market,"""175 West Valley Forge Road King of Prussia, PA 19406""",19406,-75.37274879,40.10263099736602,,,,,,,,,,
312647,3/27/2023 10:45,Vandergrift Farmers' Market,"""147 Farragut Ave., Vandergrift, PA, 15690""",15690,-79.56296024,40.60358170158633,,,,,,,,,,
312648,3/27/2023 10:45,Village Craft Country Peddlers & Market,"""1446 Holly Pike Carlisle, PA 17015""",17015,-77.19366957,40.16848189883573,,,,,,,,,,
312649,3/27/2023 10:45,Waynesburg Farmers' Market,"""10 E. High St., Waynesburg, PA, 15370""",15370,-80.18623976,39.89643468297976,,,,,,,,,,
312650,3/27/2023 10:45,West Erie Plaza Farmers Market,"""823 West 12th Street Erie, PA 16501""",16501,-80.09862318,42.11706990449852,,,,,,,,,,
312651,3/27/2023 10:45,West Grove Farmers Market,"""294 West Harmony Road West Grove, PA 19390""",19390,-75.83179994,39.82438585467565,,,,,,,,,,
312652,3/27/2023 10:45,West Reading Farmers' Market,"""538 Penn Ave., West Reading, PA, 19611""",19611,-75.94847768,40.335714307128015,,,,,,,,,,
312653,3/27/2023 10:45,West Shore Farmers' Market,"""900 Market St., Lemoyne, PA, 17043""",17043,-76.90362331,40.24328211419498,,,,,,,,,,
312654,3/27/2023 10:45,Whitehall Farmers' Market,"""5301 Grove Rd., Caste Village Shopping Center, Pittsburgh, PA, 15236""",15236,-80.00213838,40.35807908101515,,,,,,,,,,
312655,3/27/2023 10:45,Wilkinsburg Thursday Open Market,"""733 Ross Ave., South Avenue Methodist Church parking lot, Wilkinsburg, PA, 15221""",15221,-79.88385945,40.442439472744184,,,,,,,,,,
312656,3/27/2023 10:45,Williamsport Growers' Market,"""249 Little League Blvd., Williamsport, PA, 17701""",17701,-77.00590143,41.243162371729845,,,,,,,,,,
312657,3/27/2023 10:45,Yoga Nature's Organic Farmers' Market,"""4400 Linglestown Rd., Harrisburg, PA, 17112""",17112,-76.82005842,40.33655462653559,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312659,3/27/2023 10:45,Mount Hope Year-Round Farmers' Market,"""250 Metacom Ave., Bristol, RI, 02809""",02809,-71.25751618,41.66645999115665,,,,,,,,,,
312660,3/27/2023 10:45,Northwest Farmers' Market,"""451 Putnam Pike, Chepachet, RI, 02814""",02814,-71.61585565,41.896174963663896,,,,,,,,,,
312661,3/27/2023 10:45,Pawtucket Wintertime Farmers' Market,"""1005 Main St., Pawtucket, RI, 02860""",02860,-71.3992382,41.86284351333935,,,,,,,,,,
312662,3/27/2023 10:45,Providence / Broad Street Farmers' Market,"""807 Broad St., Algonquin House, Providence, RI, 02907""",02907,-71.4186591,41.80215975224672,,,,,,,,,,
312663,3/27/2023 10:45,Providence / Downtown Farmers' Market,"""2 Kennedy Plaza, Kennedy Plaza, Providence, RI, 02903""",02903,-71.41025077,41.82559914058346,,,,,,,,,,
312664,3/27/2023 10:45,Providence / Hope Street Farmers' Market,"""1059 Hope St., Lippitt Park, Providence, RI, 02906""",02906,-71.39164997,41.85581678353569,,,,,,,,,,
312665,3/27/2023 10:45,Providence / Neutaconkanut Hill Farmers' Market,"""700 Plainfield St., Neutaconkanut Park, Providence, RI, 02909""",02909,-71.46189005,41.81140528452725,,,,,,,,,,
312666,3/27/2023 10:45,Sankofa Market,"""275 Elmwood Ave., Knight Memorial Library, Providence, RI, 02907""",02907,-71.42524104,41.80530567437801,,,,,,,,,,
312668,3/27/2023 10:45,2600 Bull Street Farmers market,"""2600 Bull Street Columbia, SC 29201""",29201,-81.03745797,34.02251420455827,,,,,,,,,,
312669,3/27/2023 10:45,Abbeville Farmers Market,"""112 N. Main St Abbeville, SC 29620""",29620,-82.37945866,34.17820276835882,,,,,,,,,,
312670,3/27/2023 10:45,Adam's Mobile Market,"""114 School Rd. , Easley, SC, 29640""",29640,-82.52645244,34.84880395576496,,,,,,,,,,
312671,3/27/2023 10:45,All-Local Farmers Market-1,"""620 Gervais Street Columbia, SC 29225""",29225,-81.04313912,33.998307039465374,,,,,,,,,,
312672,3/27/2023 10:45,Anderson County Farmers Market,"""402 N. Murray Ave. Anderson, SC 29621""",29621,-82.65247594,34.50590366309491,,,,,,,,,,
312673,3/27/2023 10:45,Ashland United Methodist Church Farmers Market,"""2600 Ashland Rd Columbia, SC 29210""",29210,-81.12846149,34.04025730616419,,,,,,,,,,
312674,3/27/2023 10:45,Barnwell Farmers' Market,"""9987 Dunbarton Blvd., Fuller Park, Barnwell, SC, 29812""",29812,-81.36798424,33.245184641146494,,,,,,,,,,
312675,3/27/2023 10:45,Bluffton Farmers' Market,"""40 Calhoun St., at Carson Cottages, Bluffton, SC, 29910""",29910,-80.86251291,32.2349422,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312677,3/27/2023 10:45,Cheraw Farmers' Market,"""101 Front St., Cheraw, SC, 29520""",29520,-79.88029028,34.69705282391181,,,,,,,,,,
312678,3/27/2023 10:45,Chester Farmers' and Artisan Market,"""111 Columbia St., Chester, SC, 29706""",29706,-81.21375941,34.70448847235098,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312680,3/27/2023 10:45,Colleton Farmers' Market,"""506 E. Washington St., Walterboro, SC, 29488""",29488,-80.66149559,32.903612734929844,,,,,,,,,,
312681,3/27/2023 10:45,Columbia State Farmers Market,"""3483 Charleston Highway West Columbia, SC 29172""",29172,-81.06541146,33.90475657291727,,,,,,,,,,
312682,3/27/2023 10:45,Cypress Center Farmers' Market at Clarendon...,"""50 E. Hospital St., Clarendon Health System Campus, Manning, SC, 29102""",29102,-80.21043292,33.687869820796166,,,,,,,,,,
312683,3/27/2023 10:45,Downtown Farmers' Market,"""148 S. Dargan St., Next to Wholly Smokin BBQ, Florence, SC, 29506""",29506,-79.76601767,34.19631793762809,,,,,,,,,,
312684,3/27/2023 10:45,Easley Farmers Market,"""205 N. 1st St. Easley, SC 29640""",29640,-82.60493212,34.83094416,,,,,,,,,,
312685,3/27/2023 10:45,Ebenezer Lutheran Church Farmers Market,"""1310 Richland Street Columbia, SC 29201""",29201,-81.03581259,34.01120012540081,,,,,,,,,,
312686,3/27/2023 10:45,Foothills Heritage Market,"""178 Hayfield Rd., Westminster, SC, 29693""",29693,-83.04580385,34.66350281512324,,,,,,,,,,
312687,3/27/2023 10:45,Fountain Inn Farmers Market,"""102 Depot Street Fountain Inn, SC 29644""",29644,-82.20003203,34.69303270112462,,,,,,,,,,
312688,3/27/2023 10:45,GHS Fountain Inn Farmers Market,"""100 Depot Street Fountain Inn, SC 29644""",29644,-82.20004792,34.69304379342341,,,,,,,,,,
312689,3/27/2023 10:45,Good To Go Mobile Market,"""2801 Pelham Rd., Greenville, SC, 29615""",29615,-82.32143397,34.854991200923884,,,,,,,,,,
312690,3/27/2023 10:45,Grace United Methodist Church Farmers' Market,"""410 Harbison Blvd., Columbia, SC, 29212""",29212,-81.15014207,34.080344773983384,,,,,,,,,,
312691,3/27/2023 10:45,Greenville State Farmers Market,"""1354 Rutherford Rd. Greenville, SC 29609""",29609,-82.38036302,34.88289628030338,,,,,,,,,,
312692,3/27/2023 10:45,Hilton Head Farmers' Market,"""71 Lighthouse Rd. , Hilton Head, SC, 29928""",29928,-80.80036228,32.13186168557571,,,,,,,,,,
312693,3/27/2023 10:45,Irmo Farmers' Market,"""7507 Eastview Dr., Irmo Community Park, Irmo, SC, 29063""",29063,-81.17638703,34.09193244914361,,,,,,,,,,
312694,3/27/2023 10:45,James Island Presbyterian Church Farmers Market,"""1632 Ft. Johnson Rd. Charleston, SC 29412""",29412,-79.96448894,32.71748381329682,,,,,,,,,,
312695,3/27/2023 10:45,Jasper County Farmers Market,"""359 East Wilson Street Ridgeland, SC 29936""",29936,-80.97626466,32.48095786415416,,,,,,,,,,
312696,3/27/2023 10:45,Kingstree Eat Smart Farmers' Market,"""200 Hampton Ave., Kingstree, SC, 29556""",29556,-79.82917068,33.66561536143414,,,,,,,,,,
312697,3/27/2023 10:45,Lake City Farmers Market,"""111 Henry Street Lake City, SC 29560""",29560,-79.75437756,33.87131215738232,,,,,,,,,,
312698,3/27/2023 10:45,Landrum Farmers' Market,"""111 N. Trade Ave., Landrum, SC, 29356""",29356,-82.18902435,35.175227370013644,,,,,,,,,,
312699,3/27/2023 10:45,Lexington Farmers' Market,"""205 E. Main St., Lexington Square Park, Lexington, SC, 29072""",29072,-81.23563722,33.981008346931404,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312701,3/27/2023 10:45,Manning Farmers Market,"""21 East Boyce Street Manning, SC 29102""",29102,-80.20884545,33.69507156,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312703,3/27/2023 10:45,McCormick Market,"""115 S. Main St. McCormick, SC 29835""",29835,-82.29416495,33.912228304672404,,,,,,,,,,
312704,3/27/2023 10:45,Moncks Corner Farmers Market,"""418 E. Main St. Moncks Corner, SC 29461""",29461,-80.0033834,33.19246362968825,,,,,,,,,,
312705,3/27/2023 10:45,MUSC Farmers' Market,"""171 Ashley Ave., the Horseshoe, Charleston, SC, 29425""",29425,-79.94660533,32.78549512231604,,,,,,,,,,
312706,3/27/2023 10:45,Old Town Farmers' Market,"""115 Caldwell St., Rock Hill, SC, 29730""",29730,-81.02578335,34.92526578192421,,,,,,,,,,
312707,3/27/2023 10:45,Old Town Market,"""118 Caldwell Street Rock Hill, SC 29730""",29730,-81.02572609,34.92530230464583,,,,,,,,,,
312708,3/27/2023 10:45,Orangeburg County Farmers Market,"""350 Magnolia St, Orangeburg County Fairground Orangeburg, SC 29115""",29115,-80.85324713,33.480585045007665,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312710,3/27/2023 10:45,Pee Dee Farmers Market,"""2513 W. Lucas St. Florence, SC 29501""",29501,-79.81427255,34.241538179173745,,,,,,,,,,
312711,3/27/2023 10:45,Pee Dee State Farmers Market,"""2513 West Lucas Street Florence, SC 29501""",29501,-79.81427255,34.241538179173745,,,,,,,,,,
312712,3/27/2023 10:45,Pendleton Farmers Market,"""310 Greenville St Physical Address: Downtown Village Green Pendleton, SC 29670""",29670,-82.77842623,34.65155788231487,,,,,,,,,,
312713,3/27/2023 10:45,Pick Pocket Plantation Farrmers Market,"""93 Trask Farm Rd. Beaufort, SC 29906""",29906,-80.71060273,32.437943378044515,,,,,,,,,,
312714,3/27/2023 10:45,Port Royal Farmers Market,"""1214 Paris Avenue Port Royal, SC 29935""",29935,-80.69262999,32.37763708165039,,,,,,,,,,
312715,3/27/2023 10:45,Ralph H. Johnson Medical Center Farmers Market,"""109 Bee St Charleston, SC 29401""",29401,-79.95398254,32.78509745952655,,,,,,,,,,
312716,3/27/2023 10:45,"Right Choice, Fresh Start Farmers' Market","""3310 Magnolia St., Orangeburg, SC, 29115""",29115,-80.84000793,33.52708030023306,,,,,,,,,,
312717,3/27/2023 10:45,Rosewood Market and Deli Farmers' Market,"""2803 Rosewood Dr., Columbia, SC, 29205""",29205,-81.00423119,33.98745686396477,,,,,,,,,,
312718,3/27/2023 10:45,Saint Stephens Farmers Market,"""113 Ravenell Dr Saint Stephen, SC 29479""",29479,-79.9273033,33.40541156949974,,,,,,,,,,
312719,3/27/2023 10:45,Sandhill Farmers Market,"""900 Clemson Road Clemson Sandhill REC Columbia, SC 29229""",29229,-80.87223073,34.129909528224665,,,,,,,,,,
312720,3/27/2023 10:45,SC State Farmers' Market,"""3483 Charleston Hwy., West Columbia, SC, 29172""",29172,-81.06541146,33.90475657291727,,,,,,,,,,
312721,3/27/2023 10:45,Shandon United Methodist Church Farmers Market,"""3407 Devine Street Columbia, SC 29205""",29205,-80.99273645,33.99738969188674,,,,,,,,,,
312722,3/27/2023 10:45,Six Mile Farmers' Market,"""102 S. Main St., Six Mile, SC, 29682""",29682,-82.81870701,34.80459098222937,,,,,,,,,,
312723,3/27/2023 10:45,Soda City Market,"""1500 Main St., Columbia, SC, 29201""",29201,-81.03534875,34.00539812280771,,,,,,,,,,
312724,3/27/2023 10:45,South Sumter Farmers Market,"""327 Manning Avenue Sumter, SC 29151""",29151,-80.3411615,33.91034479501787,,,,,,,,,,
312725,3/27/2023 10:45,Springs Farm Farmers Market,"""1002 Springfield Parkway Fort Mill, SC 29715""",29715,-80.9164388,35.04187088844536,,,,,,,,,,
312726,3/27/2023 10:45,Sumter County Farmers Market,"""700 West Liberty Street Sumter, SC 29153""",29153,-80.36431842,33.91965922654975,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312728,3/27/2023 10:45,Sunday Brunch Farmers Market,"""2101 Medway Road Charleston, SC 29412""",29412,-79.99292598,32.761148178143685,,,,,,,,,,
312729,3/27/2023 10:45,The Market at Inman Farms,"""1169 Black Hwy York, SC 29745""",29745,-81.25842444,35.00501161706968,,,,,,,,,,
312730,3/27/2023 10:45,The Open Market,"""1420 SUNNY ACRES ROAD PACOLET MILLS, SC 29372""",29372,-81.74512845,34.919740086916605,,,,,,,,,,
312731,3/27/2023 10:45,Travelers Rest Community Farmers Market,"""1 Center St. Travelers Rest, SC 29690""",29690,-82.44331336,34.967800489289836,,,,,,,,,,
312732,3/27/2023 10:45,Travelers Rest Farmers' Market,"""225 Wilhelm Winter St., Travelers Rest, SC, 29690""",29690,-82.44701337,34.954206340513245,,,,,,,,,,
312733,3/27/2023 10:45,Tree of Life Congregation Farmers Market,"""6719 N. Trenholm Rd Columbia, SC 29206""",29206,-80.95889443,34.05260711185811,,,,,,,,,,
312734,3/27/2023 10:45,Trinity Episcopal Church Farmers Market,"""1100 Sumter Street Columbia, SC 29201""",29201,-81.03126276,34.00031830716184,,,,,,,,,,
312735,3/27/2023 10:45,Tuesday Local Farmers' Market,"""1140 Woodruff Rd Greenville, SC 29607""",29607,-82.30617558,34.83107000187991,,,,,,,,,,
312736,3/27/2023 10:45,Unitarian Universal Fellowship Farmers Market,"""2701 Heyward Street Columbia, SC 29205""",29205,-81.00607945,33.99088603915348,,,,,,,,,,
312737,3/27/2023 10:45,Upstate Locally Grown online Farmer's Market,"""1624 Taylor Road Honea Path, SC 29654""",29654,-82.3635602,34.501758788971074,,,,,,,,,,
312738,3/27/2023 10:45,Virginia Wingard United Methodist Farmers' Market,"""1500 Broad River Rd., Columbia, SC, 29201""",29201,-81.08666677,34.03082309334341,,,,,,,,,,
312739,3/27/2023 10:45,Washington Street United Church Farmers Market,"""1401 Bull Street Columbia, SC 29201""",29201,-81.02997504,34.00554210592427,,,,,,,,,,
312740,3/27/2023 10:45,Whaley Street United Methodist Church Farmers Market,"""517 Whaley Street Columbia, SC 29201""",29201,-81.03859757,33.984434939623256,,,,,,,,,,
312741,3/27/2023 10:45,Aberdeen Farmers' Market,"""315 2nd Ave. SE, Central Park, Aberdeen, SD, 57401""",57401,-98.48330728,45.46309463092055,,,,,,,,,,
312742,3/27/2023 10:45,Black Hills Farmers Market,"""245 East Omaha St Rapid City, SD 57701""",57701,-103.208798,44.08143717473823,,,,,,,,,,
312743,3/27/2023 10:45,Brookings Farmers' Market,"""320 6th St., Brookings, SD, 57006""",57006,-96.79988362,44.31150449410911,,,,,,,,,,
312744,3/27/2023 10:45,Callaway's Farmers Market,"""500 East 69th Street Sioux Falls, SD 57108""",57108,-96.7332621,43.489592697225504,,,,,,,,,,
312745,3/27/2023 10:45,Country Farmers' Market,"""1615 N. Harrison Ave., At Pierre Mall Upper Deck Parking Lot, Pierre, SD, 57501""",57501,-100.3175876,44.37774003896799,,,,,,,,,,
312746,3/27/2023 10:45,Deadwood Street Market,"""71 Sherman Street Deadwood, SD 57732""",57732,-103.729059,44.37481347854722,,,,,,,,,,
312747,3/27/2023 10:45,Elk Point Farmers' Market,"""106 W. Pleasant St., Elk Point, SD, 57025""",57025,-96.68423065,42.687187460026635,,,,,,,,,,
312748,3/27/2023 10:45,Freeman Farmers' Market,"""748 S. Main St., Parking Lot of Pioneer Hall at Freeman Academy, Freeman, SD, 57029""",57029,-97.43729884,43.34765160081549,,,,,,,,,,
312749,3/27/2023 10:45,Gages Gardens & Greenhouses Farmers Market,"""379 Evans Lane Spearfish, SD 57783""",57783,-103.8699318,44.51673753,,,,,,,,,,
312750,3/27/2023 10:45,Huron Farmers' Market,"""1110 3rd St. SW, Huron, SD, 57350""",57350,-98.23273606,44.36330813850614,,,,,,,,,,
312751,3/27/2023 10:45,Hyde County Farmers' Market,"""34175 205th St., Highmore, SD, 57345""",57345,-99.34273273,44.41198138,,,,,,,,,,
312752,3/27/2023 10:45,Madison Farmers' Market,"""208 Center St. E., Madison Public Library, Madison, SD, 57042""",57042,-97.1155853,44.00506062927794,,,,,,,,,,
312753,3/27/2023 10:45,Sioux Empire Farmers' Market,"""401 E. 8th St., Sioux Falls, SD, 57103""",57103,-96.72291188,43.54862405425529,,,,,,,,,,
312754,3/27/2023 10:45,The Prairie Farmers' Market,"""300 N. Cherapa Pl., Cherapa Place, Sioux Falls, SD, 57103""",57103,-96.72385307,43.54911628163366,,,,,,,,,,
312755,3/27/2023 10:45,Watertown Farmers' Market,"""1701 9th Ave. SE, Watertown, SD, 57201""",57201,-97.09305708,44.890063709297905,,,,,,,,,,
